,movie_id,first_score,last_score
454,32426830,1.0,1.0
455,28305369,1.0,1.0
456,9013693,0.0,-1.0
457,24320501,-1.0,1.0
458,22632836,-1.0,-1.0
459,20671625,1.0,-1.0
460,7463316,1.0,1.0
461,7443928,0.0,-1.0
462,24446273,1.0,0.0
463,32907230,0.0,-1.0
464,35978509,-1.0,0.0
465,26358395,-1.0,0.0
466,20645464,0.0,-1.0
467,9963622,-1.0,0.0
468,5894429,-1.0,1.0
469,19730179,-1.0,1.0
470,26906212,0.0,-1.0
471,1343628,-1.0,1.0
472,26015681,0.0,-1.0
473,6639909,-1.0,1.0
474,30627321,-1.0,-1.0
475,32643768,1.0,1.0
476,5846938,0.0,-1.0
477,3138227,1.0,1.0
478,5697632,1.0,-1.0
479,15205867,-1.0,-1.0
480,15508824,0.0,-1.0
481,2210286,0.0,1.0
482,27160764,-1.0,-1.0
483,8113966,0.0,0.0
484,617769,1.0,0.0
485,14445660,0.0,-1.0
486,2259030,0.0,1.0
487,11937252,1.0,-1.0
488,2769852,1.0,1.0
489,4400405,1.0,0.0
490,8294126,0.0,0.0
491,3177439,1.0,1.0
492,7906,-1.0,-1.0
493,11842746,-1.0,-1.0
494,8896753,1.0,0.0
495,27923824,0.0,0.0
496,11850569,1.0,0.0
497,5787450,1.0,-1.0
498,1461417,-1.0,1.0
499,14143644,-1.0,1.0
500,9495654,1.0,-1.0
501,31140821,-1.0,0.0
502,5760640,1.0,1.0
503,5937788,-1.0,-1.0
504,32826498,0.0,-1.0
505,35012794,-1.0,1.0
506,30413149,-1.0,-1.0
507,2344137,-1.0,0.0
508,4971555,-1.0,1.0
509,17722134,1.0,-1.0
510,5120572,-1.0,-1.0
511,26131380,-1.0,-1.0
512,34540617,1.0,1.0
513,12414587,1.0,0.0
514,25540872,0.0,0.0
515,10031038,0.0,1.0
516,16047605,-1.0,0.0
517,2116356,0.0,1.0
518,15060240,-1.0,1.0
519,4288473,0.0,-1.0
520,21600231,1.0,0.0
521,1141596,-1.0,1.0
522,24972992,1.0,1.0
523,28226679,0.0,1.0
524,171545,0.0,0.0
525,14136794,-1.0,1.0
526,23128400,-1.0,1.0
527,3912910,-1.0,-1.0
528,3681139,1.0,1.0
529,2762659,1.0,-1.0
530,451791,-1.0,1.0
531,26364509,1.0,1.0
532,24732529,0.0,0.0
533,21388424,-1.0,1.0
534,445895,0.0,-1.0
535,32038154,0.0,0.0
536,456959,1.0,1.0
537,4140604,-1.0,0.0
538,15127637,0.0,1.0
539,28148325,-1.0,1.0
540,33334420,-1.0,1.0
541,24583533,0.0,-1.0
542,8302915,0.0,1.0
543,129246,-1.0,-1.0
544,9119884,0.0,-1.0
545,859241,-1.0,1.0
546,22225850,0.0,1.0
547,29460177,0.0,1.0
548,35281447,0.0,-1.0
549,1226363,1.0,0.0
550,12248294,1.0,1.0
551,17957459,-1.0,-1.0
552,26226313,0.0,-1.0
553,23790789,1.0,-1.0
554,26695384,1.0,-1.0
555,2295200,1.0,1.0
556,1475914,1.0,-1.0
557,9693961,0.0,1.0
558,29029252,0.0,1.0
559,32874019,-1.0,0.0
560,11076103,-1.0,-1.0
561,5416532,-1.0,0.0
562,19773644,1.0,1.0
563,1364238,-1.0,0.0
564,4705518,-1.0,-1.0
565,12757619,-1.0,-1.0
566,19208905,1.0,0.0
567,7109992,-1.0,-1.0
568,512161,1.0,1.0
569,11397477,-1.0,-1.0
570,28887962,0.0,1.0
571,3567408,-1.0,-1.0
572,18624278,0.0,0.0
573,30559901,1.0,1.0
574,13891325,-1.0,-1.0
575,26968111,1.0,-1.0
576,25754553,1.0,1.0
577,29051421,0.0,-1.0
578,23960424,-1.0,-1.0
579,1138873,-1.0,1.0
580,21032415,1.0,-1.0
581,14242470,1.0,-1.0
582,6942838,1.0,-1.0
583,16958405,0.0,1.0
584,633832,0.0,0.0
585,8249465,-1.0,1.0
586,2493307,-1.0,0.0
587,3384239,1.0,-1.0
588,4358039,-1.0,-1.0
589,1814089,1.0,1.0
590,27753599,0.0,-1.0
591,6847340,-1.0,-1.0
592,16345566,1.0,-1.0
593,21869908,1.0,1.0
594,3581636,-1.0,-1.0
595,23925754,0.0,-1.0
596,3589259,-1.0,0.0
597,5579906,-1.0,0.0
598,8377856,0.0,-1.0
599,25065018,0.0,0.0
600,29393556,1.0,-1.0
601,491757,-1.0,0.0
602,350584,1.0,-1.0
603,1592736,1.0,1.0
604,25888701,1.0,1.0
605,4543480,1.0,0.0
606,1238102,0.0,-1.0
607,133688,0.0,-1.0
608,33757322,1.0,1.0
609,9522001,-1.0,1.0
610,335298,-1.0,1.0
611,74868,0.0,-1.0
612,13951439,1.0,1.0
613,4836072,-1.0,1.0
614,12250339,1.0,1.0
615,4575990,1.0,0.0
616,864614,0.0,1.0
617,3493076,1.0,1.0
618,19833487,1.0,1.0
619,27108361,-1.0,1.0
620,77223,1.0,-1.0
621,1195757,0.0,-1.0
622,20580166,-1.0,1.0
623,26499171,0.0,0.0
624,4022937,0.0,1.0
625,12279512,1.0,0.0
626,23805085,-1.0,1.0
627,7520304,1.0,1.0
628,4592959,-1.0,-1.0
629,3008149,-1.0,0.0
630,34516980,1.0,1.0
631,18459346,0.0,1.0
632,24128069,-1.0,0.0
633,24480838,0.0,0.0
634,28871413,1.0,1.0
635,28882106,-1.0,-1.0
636,15340311,1.0,1.0
637,18728031,0.0,0.0
638,9652303,-1.0,1.0
639,77598,-1.0,1.0
640,490800,-1.0,-1.0
641,4345210,1.0,0.0
642,35546738,-1.0,1.0
643,7518798,-1.0,1.0
644,20773812,1.0,0.0
645,4499062,1.0,0.0
646,730575,1.0,-1.0
647,11488122,0.0,-1.0
648,4883547,-1.0,1.0
649,3820085,1.0,-1.0
650,31705653,-1.0,1.0
651,10628777,0.0,0.0
652,27445334,-1.0,-1.0
653,26549866,-1.0,0.0
654,11048780,1.0,0.0
655,7153927,1.0,-1.0
656,28252120,-1.0,1.0
657,4246026,1.0,0.0
658,37283373,-1.0,0.0
659,17146332,1.0,-1.0
660,583932,0.0,0.0
661,36322034,0.0,0.0
662,3952475,-1.0,0.0
663,3136201,-1.0,-1.0
664,25740208,-1.0,1.0
665,3694594,-1.0,1.0
666,4712667,1.0,-1.0
667,506119,-1.0,1.0
668,23195993,-1.0,-1.0
669,2711162,-1.0,-1.0
670,24485822,-1.0,0.0
671,6317956,-1.0,1.0
672,6304083,0.0,0.0
673,8905156,1.0,1.0
674,5263902,1.0,-1.0
675,10091427,-1.0,-1.0
676,27117416,1.0,1.0
677,31967555,1.0,1.0
678,35119673,1.0,-1.0
679,70428,0.0,1.0
680,35990410,-1.0,1.0
681,10366326,1.0,1.0
682,32927927,0.0,0.0
683,26400853,1.0,-1.0
684,16334910,-1.0,0.0
685,3498675,0.0,-1.0
686,8750776,0.0,-1.0
687,15292916,-1.0,-1.0
688,66870,1.0,1.0
689,2456550,1.0,0.0
690,32098611,1.0,1.0
691,8636654,0.0,1.0
692,5875034,1.0,-1.0
693,18563580,0.0,0.0
694,19685467,0.0,0.0
695,33990019,0.0,1.0
696,12558999,0.0,1.0
697,33280938,1.0,-1.0
698,29079027,-1.0,0.0
699,2456030,-1.0,1.0
700,4485402,0.0,1.0
701,2684671,-1.0,1.0
702,9074501,-1.0,0.0
703,26716752,0.0,0.0
704,34907074,-1.0,-1.0
705,11190234,-1.0,-1.0
706,4685642,1.0,1.0
707,7174075,0.0,1.0
708,9497657,0.0,0.0
709,19918475,-1.0,1.0
710,168554,-1.0,-1.0
711,6217649,-1.0,1.0
712,14143414,-1.0,-1.0
713,3759173,-1.0,-1.0
714,16697151,0.0,1.0
715,27281389,0.0,1.0
716,4731904,1.0,1.0
717,26561992,0.0,1.0
718,16744198,1.0,0.0
719,177735,-1.0,1.0
720,26536541,-1.0,-1.0
721,31762933,1.0,1.0
722,2156510,0.0,1.0
723,12212399,1.0,1.0
724,4142291,-1.0,0.0
725,21508247,1.0,-1.0
726,29101425,0.0,-1.0
727,24158175,-1.0,0.0
728,24188674,1.0,1.0
729,161915,1.0,0.0
730,652432,0.0,-1.0
731,5604985,1.0,-1.0
732,28838608,-1.0,-1.0
733,32466495,-1.0,1.0
734,3130659,1.0,1.0
735,20329270,1.0,1.0
736,26449950,-1.0,1.0
737,4210812,0.0,-1.0
738,1597802,1.0,0.0
739,22209229,-1.0,-1.0
740,1405743,-1.0,1.0
741,4861305,1.0,-1.0
742,5720418,-1.0,-1.0
743,6426786,0.0,-1.0
744,35412577,1.0,1.0
745,29616483,1.0,-1.0
746,1157158,1.0,0.0
747,33940717,-1.0,1.0
748,19025779,1.0,-1.0
749,33468851,-1.0,1.0
750,6212570,1.0,-1.0
751,9756837,0.0,0.0
752,9232950,1.0,-1.0
753,10660190,-1.0,1.0
754,29881311,1.0,0.0
755,20077388,0.0,1.0
756,1271694,0.0,1.0
757,14261075,-1.0,-1.0
758,9916550,0.0,0.0
759,5264560,1.0,1.0
760,22682411,1.0,0.0
761,23607760,1.0,1.0
762,3569886,0.0,-1.0
763,33047576,0.0,1.0
764,3012123,-1.0,-1.0
765,3208776,-1.0,-1.0
766,32340407,0.0,-1.0
767,13643392,0.0,0.0
768,11251743,1.0,0.0
769,1166518,-1.0,1.0
770,9644100,-1.0,0.0
771,4019049,1.0,-1.0
772,6975303,-1.0,-1.0
773,479589,0.0,1.0
774,20692099,-1.0,1.0
775,2367161,1.0,1.0
776,5924049,-1.0,-1.0
777,22634826,0.0,1.0
778,12596008,-1.0,-1.0
779,34196805,-1.0,-1.0
780,18964317,-1.0,1.0
781,4448175,1.0,-1.0
782,15357779,1.0,1.0
783,33679627,-1.0,0.0
784,24949170,1.0,1.0
785,3466113,-1.0,-1.0
786,12857448,1.0,-1.0
787,10224734,1.0,1.0
788,33594947,0.0,-1.0
789,966552,-1.0,0.0
790,5241676,-1.0,-1.0
791,15639202,1.0,1.0
792,19905844,-1.0,-1.0
793,1663320,1.0,-1.0
794,1303197,1.0,1.0
795,4512681,0.0,1.0
796,23975295,-1.0,1.0
797,2467280,0.0,0.0
798,7090669,0.0,1.0
799,10432695,-1.0,-1.0
800,6435145,-1.0,0.0
801,2648856,-1.0,1.0
802,2338993,-1.0,0.0
803,14640745,-1.0,1.0
804,31205051,1.0,-1.0
805,17753400,1.0,0.0
806,6937139,1.0,1.0
807,622993,0.0,1.0
808,699336,1.0,1.0
809,21634467,-1.0,-1.0
810,29446866,-1.0,-1.0
811,32199706,0.0,-1.0
812,14143347,-1.0,1.0
813,28208601,0.0,0.0
814,26600812,-1.0,1.0
815,3229585,-1.0,1.0
816,15462142,-1.0,1.0
817,31156702,1.0,-1.0
818,28386057,-1.0,0.0
819,5435938,1.0,1.0
820,31505539,1.0,0.0
821,2206566,0.0,-1.0
822,28764889,-1.0,-1.0
823,13049849,-1.0,1.0
824,14896191,0.0,0.0
825,180241,-1.0,0.0
826,2390554,-1.0,-1.0
827,1482950,-1.0,0.0
828,31867162,0.0,-1.0
829,30604129,1.0,1.0
830,4092144,1.0,0.0
831,35119561,0.0,0.0
832,3019565,-1.0,-1.0
833,8283136,-1.0,1.0
834,545795,-1.0,1.0
835,22352229,-1.0,1.0
836,34927590,-1.0,0.0
837,26297867,1.0,1.0
838,31229287,-1.0,-1.0
839,35785586,1.0,1.0
840,8536802,-1.0,-1.0
841,10331139,0.0,-1.0
842,3334667,0.0,-1.0
843,19497060,0.0,0.0
844,19310258,-1.0,-1.0
845,32204201,0.0,-1.0
846,24934813,1.0,1.0
847,32604160,0.0,1.0
848,6699130,-1.0,-1.0
849,26470932,1.0,0.0
850,15139794,0.0,0.0
851,27665775,1.0,1.0
852,9266932,-1.0,1.0
853,32380648,0.0,0.0
854,16648109,1.0,1.0
855,8940854,0.0,-1.0
856,31316750,1.0,0.0
857,1001692,-1.0,1.0
858,15105645,-1.0,-1.0
859,11975009,-1.0,-1.0
860,31235673,0.0,-1.0
861,12561001,-1.0,0.0
862,20658736,-1.0,-1.0
863,289755,-1.0,0.0
864,448814,1.0,0.0
865,3253340,-1.0,-1.0
866,10071292,-1.0,-1.0
867,17570326,-1.0,-1.0
868,10479762,-1.0,0.0
869,14399659,1.0,1.0
870,12835554,1.0,-1.0
871,5562511,0.0,1.0
872,12378414,1.0,0.0
873,5725237,0.0,-1.0
874,4451435,-1.0,-1.0
875,169202,0.0,0.0
876,2377695,1.0,1.0
877,3837132,1.0,0.0
878,11288620,-1.0,0.0
879,26064019,-1.0,-1.0
880,14359104,0.0,1.0
881,12036077,0.0,-1.0
882,7351154,0.0,0.0
883,2112205,-1.0,1.0
884,2617386,1.0,0.0
885,16066384,0.0,1.0
886,3237559,1.0,0.0
887,41528,-1.0,0.0
888,16029506,1.0,-1.0
889,19817505,-1.0,1.0
890,32777635,0.0,-1.0
891,6233638,0.0,-1.0
892,5454380,1.0,-1.0
893,9789564,1.0,-1.0
894,326242,-1.0,1.0
895,19502933,1.0,1.0
896,20571157,-1.0,-1.0
897,25345231,1.0,0.0
898,34599946,0.0,0.0
899,27197943,0.0,1.0
900,18000201,1.0,0.0
901,31496522,1.0,-1.0
902,34307355,1.0,-1.0
903,34270681,1.0,-1.0
904,13639421,1.0,-1.0
905,9573648,-1.0,1.0
906,1012964,-1.0,1.0
907,6499360,-1.0,-1.0
908,10950017,1.0,-1.0
909,8004497,-1.0,-1.0
910,25260811,-1.0,0.0
911,19288672,1.0,-1.0
912,4343515,0.0,-1.0
913,10640523,1.0,0.0
914,1336117,-1.0,0.0
915,13361675,1.0,1.0
916,18862965,1.0,1.0
917,4537597,0.0,1.0
918,35014318,-1.0,-1.0
919,8141252,0.0,0.0
920,25225244,-1.0,1.0
921,6768398,1.0,1.0
922,32281762,0.0,0.0
923,32975370,1.0,0.0
924,23617312,0.0,0.0
925,31466628,-1.0,-1.0
926,8355881,1.0,1.0
927,11604193,1.0,1.0
928,24551073,0.0,0.0
929,23681959,-1.0,-1.0
930,7209996,1.0,0.0
931,6057074,0.0,-1.0
932,2645157,0.0,-1.0
933,17243817,-1.0,1.0
934,7052375,-1.0,0.0
935,34246375,1.0,0.0
936,31427508,1.0,-1.0
937,1056023,0.0,-1.0
938,4471231,-1.0,1.0
939,3523466,0.0,1.0
940,1482557,-1.0,1.0
941,31291851,1.0,1.0
942,29468540,1.0,0.0
943,13184696,-1.0,0.0
944,34744241,0.0,0.0
945,19700296,0.0,-1.0
946,10190365,0.0,-1.0
947,26967746,1.0,1.0
948,29585621,0.0,1.0
949,2430019,-1.0,-1.0
950,14560623,1.0,-1.0
951,2788063,1.0,1.0
952,34354688,0.0,0.0
