,movie_id,first_score,last_score
220,3389457,0.0,-0.8625
221,8511975,0.0,0.4215
222,24840023,-0.4404,-0.5859
223,1330432,0.0,0.0
224,518117,0.3182,0.0
225,19389615,0.34,0.068
226,14359457,-0.4215,-0.7469
227,6270685,0.9042,0.0
228,11250635,0.0,0.4767
229,6752415,-0.7579,0.0
230,6369452,0.0,-0.34
231,2862137,0.6808,-0.5423
232,5283066,-0.4215,-0.4215
233,13259610,-0.2732,-0.296
234,4199982,-0.5719,0.8122
235,14570672,0.0,0.3535
236,25098041,0.0,-0.6124
237,1424603,0.6597,0.0
238,19703899,0.3818,0.2732
239,12786966,-0.8176,0.0
240,3523090,0.0,-0.7269
241,20887118,-0.5719,-0.296
242,3723154,-0.4404,0.0
243,2274938,-0.936,-0.6369
244,14983036,0.4404,-0.2732
245,3147170,-0.2023,-0.5719
246,7529479,-0.5859,0.891
247,29049575,-0.7003,-0.34
248,8665259,0.5719,-0.5423
249,31844153,0.1531,0.9001
250,9734319,0.0,0.4588
251,10016740,0.0,0.0
252,28983795,0.0,0.0
253,22829,-0.296,0.4767
254,9141521,-0.6597,-0.3182
255,12333653,0.3818,0.0
256,34506820,-0.8689,0.4019
257,11627124,-0.092,0.3182
258,1307956,0.0,0.6249
259,34410222,0.0,0.0
260,6009073,-0.7096,0.0
261,3177319,0.0,0.5106
262,22457596,0.6249,-0.296
263,27972540,-0.5719,0.7096
264,2906378,0.4497,0.4767
265,1871096,0.0,-0.8807
266,16898363,0.0,-0.4404
267,35295429,-0.5106,-0.8271
268,33743642,0.3484,0.0
269,17938594,-0.5423,0.0
270,797330,0.4588,0.0
271,26816029,0.0,-0.1779
272,34171890,-0.8481,0.0
273,8094606,-0.891,-0.3818
274,3098782,0.9022,-0.4019
275,8418734,-0.4588,0.2023
276,7171361,-0.91,0.0
277,8956466,0.34,0.6369
278,7977406,-0.4939,0.0
279,16179846,0.7351,-0.5423
280,19203309,0.5719,-0.5859
281,17063416,0.0,0.9274
282,15052685,0.4767,0.7351
283,17991914,-0.5106,0.7906
284,32136365,-0.5423,0.0
285,21716330,0.0,-0.4019
286,3192223,0.0,-0.3818
287,6838347,0.4939,-0.0525
288,33431914,-0.6597,0.3612
289,61494,0.4939,0.6486
290,3875037,0.5267,0.5267
291,203413,-0.4588,0.0
292,5981203,0.0,-0.3612
293,30097713,-0.5859,0.6369
294,28822507,0.891,0.891
295,8204853,-0.9287,-0.4404
296,4179195,0.0,0.709
297,204774,0.2732,0.9201
298,17049621,-0.4019,0.5574
299,8423977,-0.4767,0.9336
300,6014959,0.8591,0.6249
301,35002799,-0.5106,0.0
302,26283768,0.1779,0.25
303,4268056,-0.5267,0.7184
304,15842654,0.8625,-0.6369
305,5719024,-0.4588,0.0
306,25480074,0.7089,0.3818
307,9916970,0.5719,0.0
308,265033,-0.4404,0.0
309,11102452,-0.4404,-0.8126
310,14711494,-0.7003,0.0
311,2155517,0.0,0.0
312,34638152,0.0772,0.5423
313,8764467,0.0,-0.743
314,28756896,0.2263,0.7269
315,17643352,0.0,-0.743
316,6004920,0.0,0.0
317,305909,-0.1901,0.0
318,11236428,0.6249,0.3818
319,1324717,0.6682,0.0
320,106352,0.4019,0.4404
321,26004682,0.0,0.0
322,19389514,0.7506,0.1531
323,24228496,-0.34,0.0
324,21447744,0.0,0.0
325,24277283,0.0,0.0
326,11293276,0.5574,0.7717
327,16673820,0.3818,-0.7783
328,25335991,-0.8271,-0.3182
329,5159732,0.0,0.1531
330,917524,0.8779,0.0
331,16150645,-0.7096,-0.0258
332,33567266,0.5859,0.0
333,3182458,0.0,0.0
334,14901197,0.1779,0.0
335,474750,0.5719,0.0
336,32777283,-0.6597,-0.891
337,6002416,0.4588,0.6369
338,3322205,0.5574,0.6115
339,3006994,0.0,0.0
340,9537791,0.5984,0.0
341,23910715,-0.5994,0.0
342,45772,0.0,0.3553
343,7537280,0.0,-0.0516
344,600008,0.8225,0.0
345,15428140,-0.34,0.0
346,7671792,0.4019,0.0
347,5983605,0.5106,0.0
348,7548602,0.0,0.25
349,33614310,0.4404,0.5423
350,30439611,0.0,-0.5267
351,14935392,-0.8621,0.0
352,26561332,0.296,-0.4939
353,5672605,-0.296,0.4019
354,19078967,0.5574,0.431
355,5657238,0.0,0.7964
356,35019319,0.0,0.0
357,29549727,0.6808,0.0
358,25958067,0.4767,0.3612
359,3709021,0.4019,0.0
360,4734122,-0.1027,-0.296
361,17193728,0.4588,-0.3412
362,785488,-0.5789,0.6369
363,11493672,-0.8316,-0.8316
364,30714098,0.2959,0.0
365,6215073,-0.5994,0.0772
366,21099183,0.0516,0.0
367,484102,-0.8316,0.0
368,4415958,0.8074,0.5106
369,9307052,-0.6597,0.875
370,17489502,-0.6597,-0.4883
371,101523,-0.6908,0.5574
372,25223887,0.0,0.0
373,12152908,0.0,-0.34
374,14060163,0.6124,0.6124
375,1697309,0.5106,-0.4019
376,10014126,0.7003,-0.4215
377,25489908,0.0,0.3182
378,20627774,0.7351,0.1027
379,35316287,-0.6597,0.296
380,14840073,0.0,0.4795
381,10395114,0.0,0.0
382,6788669,0.5267,0.3291
383,23805662,0.0,0.6369
384,32715601,0.0,0.7184
385,12494128,0.4767,-0.296
386,9214302,-0.8402,0.2516
387,35131808,0.0,-0.1513
388,17758086,-0.5106,-0.3291
389,31805047,-0.4588,-0.4588
390,1862086,0.0,0.0
391,42861,0.0,0.0
392,23057797,0.1531,0.0
393,6902699,-0.1027,0.0263
394,5965800,-0.7003,0.296
395,3410910,0.5574,0.0
396,8454631,-0.6908,-0.5423
397,35030681,0.0,0.7906
398,6551508,-0.2263,0.0
399,4707517,0.0,0.0
400,21674541,0.0,-0.296
401,2870583,0.1779,0.0
402,22541211,-0.7783,-0.0772
403,8955193,-0.6386,0.8126
404,23268277,0.1779,0.8126
405,19896950,0.0,0.0
406,26340503,-0.6808,-0.6808
407,4372744,0.4939,0.0
408,1261355,0.3182,0.0
409,12599417,0.0,0.0
410,7192710,0.5574,0.6908
411,24355979,0.0,0.1027
412,1376896,0.5106,0.0
413,11419319,0.0,0.0
414,21682038,0.872,0.1531
415,33383946,-0.34,0.0
416,161450,-0.5106,0.0
417,23566477,-0.2732,0.0
418,31832848,0.0,0.25
419,4370892,-0.7717,0.128
420,22834804,0.3612,0.0
421,19282000,0.4019,0.7506
422,34985021,-0.2732,-0.2732
423,1595987,-0.4404,0.0772
424,23899512,0.3612,0.7752
425,3036635,0.6369,0.8074
426,24898518,-0.4215,-0.6597
427,34431042,0.0,0.8431
428,5549799,0.34,0.0
429,228355,-0.4404,0.128
430,8773488,0.0,0.9442
431,645071,0.2732,-0.4588
432,11192132,0.4019,-0.7096
433,13005847,0.2023,-0.9688
434,18520285,-0.296,0.5719
435,1740764,0.8074,0.0
436,35586499,-0.4767,0.0
437,26350638,0.0,-0.5378
438,32496356,-0.4767,-0.4215
439,3790121,0.0,0.5267
440,33059077,0.2023,0.7003
441,1266819,0.296,0.0
442,3615688,0.8519,0.0
443,31677943,0.6908,0.0
444,33329567,0.5106,0.0
445,3564596,-0.2023,0.4215
446,25576998,0.2944,0.34
447,10552882,0.0,0.6249
448,23945123,-0.3522,-0.6652
449,23438736,0.6808,0.0
450,12576808,-0.5574,0.3612
451,3067907,0.5267,-0.5994
452,1906889,-0.1027,0.6407
453,35014366,0.0,0.0
454,32426830,0.5719,0.25
455,28305369,0.0129,0.0107
456,9013693,0.0,-0.5574
457,24320501,-0.0516,0.4215
458,22632836,-0.3612,-0.3612
459,20671625,0.5423,-0.5719
460,7463316,0.8519,0.802
461,7443928,0.0,-0.1655
462,24446273,0.8402,0.0
463,32907230,0.0,-0.3818
464,35978509,-0.34,0.0
465,26358395,-0.9136,0.0
466,20645464,0.0,-0.6908
467,9963622,-0.7184,0.0
468,5894429,-0.7506,0.5574
469,19730179,-0.1027,0.34
470,26906212,0.0,-0.5719
471,1343628,-0.8481,0.8519
472,26015681,0.0,-0.7964
473,6639909,-0.0772,0.6808
474,30627321,-0.7184,-0.1708
475,32643768,0.7269,0.8484
476,5846938,0.0,-0.6908
477,3138227,0.0772,0.6369
478,5697632,0.1779,-0.6705
479,15205867,-0.4939,-0.9604
480,15508824,0.0,-0.7096
481,2210286,0.0,0.5574
482,27160764,-0.6249,-0.9524
483,8113966,0.0,0.0
484,617769,0.4939,0.0
485,14445660,0.0,-0.8126
486,2259030,0.0,0.7506
487,11937252,0.6784,-0.5423
488,2769852,0.4939,0.7351
489,4400405,0.8338,0.0
490,8294126,0.0,0.0
491,3177439,0.3612,0.2023
492,7906,-0.7906,-0.2023
493,11842746,-0.128,-0.9313
494,8896753,0.1531,0.0
495,27923824,0.0,0.0
496,11850569,0.2263,0.0
497,5787450,0.4522,-0.0258
498,1461417,-0.128,0.8922
499,14143644,-0.5574,0.5859
500,9495654,0.128,-0.7506
501,31140821,-0.2023,0.0
502,5760640,0.296,0.4215
503,5937788,-0.743,-0.4767
504,32826498,0.0,-0.6808
505,35012794,-0.4215,0.2732
506,30413149,-0.5719,-0.9749
507,2344137,-0.3612,0.0
508,4971555,-0.5719,0.6249
509,17722134,0.4019,-0.3818
510,5120572,-0.5267,-0.296
511,26131380,-0.4404,-0.4404
512,34540617,0.6597,0.3612
513,12414587,0.4215,0.0
514,25540872,0.0,0.0
515,10031038,0.0,0.2732
516,16047605,-0.8591,0.0
517,2116356,0.0,0.4215
518,15060240,-0.0772,0.6369
519,4288473,0.0,-0.5994
520,21600231,0.4215,0.0
521,1141596,-0.8271,0.3612
522,24972992,0.7096,0.5719
523,28226679,0.0,0.8396
524,171545,0.0,0.0
525,14136794,-0.7351,0.34
526,23128400,-0.2263,0.4939
527,3912910,-0.1027,-0.6124
528,3681139,0.4754,0.5859
529,2762659,0.3612,-0.34
530,451791,-0.4019,0.6369
531,26364509,0.765,0.7351
532,24732529,0.0,0.0
533,21388424,-0.2732,0.8625
534,445895,0.0,-0.3612
535,32038154,0.0,0.0
536,456959,0.4019,0.3612
537,4140604,-0.1027,0.0
538,15127637,0.0,0.1779
539,28148325,-0.7964,0.5927
540,33334420,-0.4767,0.128
541,24583533,0.0,-0.2732
542,8302915,0.0,0.4767
543,129246,-0.9501,-0.5267
544,9119884,0.0,-0.3612
545,859241,-0.25,0.6124
546,22225850,0.0,0.7003
547,29460177,0.0,0.1531
548,35281447,0.0,-0.9062
549,1226363,0.5994,0.0
550,12248294,0.3612,0.3612
551,17957459,-0.4019,-0.4019
552,26226313,0.0,-0.4767
553,23790789,0.6369,-0.0644
554,26695384,0.1779,-0.2023
555,2295200,0.0258,0.296
556,1475914,0.4588,-0.25
557,9693961,0.0,0.3182
558,29029252,0.0,0.3182
559,32874019,-0.2023,0.0
560,11076103,-0.7506,-0.0772
561,5416532,-0.5994,0.0
562,19773644,0.6369,0.4939
563,1364238,-0.3182,0.0
564,4705518,-0.6808,-0.1779
565,12757619,-0.296,-0.6369
566,19208905,0.4939,0.0
567,7109992,-0.3612,-0.3612
568,512161,0.5994,0.743
569,11397477,-0.6597,-0.8591
570,28887962,0.0,0.1027
571,3567408,-0.4404,-0.4215
572,18624278,0.0,0.0
573,30559901,0.5106,0.4215
574,13891325,-0.8074,-0.6597
575,26968111,0.5574,-0.7906
576,25754553,0.7579,0.7227
577,29051421,0.0,-0.5423
578,23960424,-0.4588,-0.4588
579,1138873,-0.4939,0.6124
580,21032415,0.5423,-0.4215
581,14242470,0.128,-0.2263
582,6942838,0.5106,-0.296
583,16958405,0.0,0.8126
584,633832,0.0,0.0
585,8249465,-0.8176,0.4939
586,2493307,-0.8834,0.0
587,3384239,0.0129,-0.2732
588,4358039,-0.6249,-0.25
589,1814089,0.0516,0.2023
590,27753599,0.0,-0.836
591,6847340,-0.8074,-0.2263
592,16345566,0.8074,-0.0258
593,21869908,0.4404,0.25
594,3581636,-0.2144,-0.5994
595,23925754,0.0,-0.4019
596,3589259,-0.6705,0.0
597,5579906,-0.743,0.0
598,8377856,0.0,-0.34
599,25065018,0.0,0.0
600,29393556,0.8555,-0.0258
601,491757,-0.6124,0.0
602,350584,0.4019,-0.2023
603,1592736,0.4767,0.5267
604,25888701,0.7506,0.2732
605,4543480,0.4767,0.0
606,1238102,0.0,-0.6597
607,133688,0.0,-0.5859
608,33757322,0.8779,0.8316
609,9522001,-0.1027,0.6369
610,335298,-0.4767,0.6992
611,74868,0.0,-0.6249
612,13951439,0.3612,0.6249
613,4836072,-0.25,0.6249
614,12250339,0.5859,0.6597
615,4575990,0.0772,0.0
616,864614,0.0,0.4019
617,3493076,0.3182,0.4019
618,19833487,0.7351,0.4019
619,27108361,-0.6249,0.0516
620,77223,0.3612,-0.1027
621,1195757,0.0,-0.6249
622,20580166,-0.8316,0.1531
623,26499171,0.0,0.0
624,4022937,0.0,0.4019
625,12279512,0.6808,0.0
626,23805085,-0.6908,0.5106
627,7520304,0.4215,0.34
628,4592959,-0.5994,-0.91
629,3008149,-0.3182,0.0
630,34516980,0.6059,0.9477
631,18459346,0.0,0.4767
632,24128069,-0.6597,0.0
633,24480838,0.0,0.0
634,28871413,0.34,0.9062
635,28882106,-0.7351,-0.6486
636,15340311,0.6369,0.4939
637,18728031,0.0,0.0
638,9652303,-0.2732,0.8568
639,77598,-0.2023,0.6369
640,490800,-0.6705,-0.5423
641,4345210,0.6369,0.0
642,35546738,-0.4019,0.5859
643,7518798,-0.4404,0.5719
644,20773812,0.3612,0.0
645,4499062,0.4767,0.0
646,730575,0.8074,-0.5873
647,11488122,0.0,-0.6124
648,4883547,-0.886,0.2732
649,3820085,0.6249,-0.25
650,31705653,-0.6486,0.6908
651,10628777,0.0,0.0
652,27445334,-0.6908,-0.6908
653,26549866,-0.34,0.0
654,11048780,0.128,0.0
655,7153927,0.6757,-0.3818
656,28252120,-0.4404,0.4019
657,4246026,0.6369,0.0
658,37283373,-0.4019,0.0
659,17146332,0.4588,-0.7096
660,583932,0.0,0.0
661,36322034,0.0,0.0
662,3952475,-0.3612,0.0
663,3136201,-0.743,-0.4939
664,25740208,-0.4019,0.4404
665,3694594,-0.4404,0.295
666,4712667,0.5994,-0.4215
667,506119,-0.5574,0.875
668,23195993,-0.743,-0.836
669,2711162,-0.5994,-0.765
670,24485822,-0.0772,0.0
671,6317956,-0.6597,0.8519
672,6304083,0.0,0.0
673,8905156,0.4939,0.8442
674,5263902,0.4939,-0.5574
675,10091427,-0.1531,-0.6908
676,27117416,0.8126,0.6369
677,31967555,0.6808,0.6597
678,35119673,0.9349,-0.7964
679,70428,0.0,0.5423
680,35990410,-0.6597,0.4939
681,10366326,0.85,0.4019
682,32927927,0.0,0.0
683,26400853,0.34,-0.7003
684,16334910,-0.5994,0.0
685,3498675,0.0,-0.8779
686,8750776,0.0,-0.3182
687,15292916,-0.6486,-0.9246
688,66870,0.3818,0.6124
689,2456550,0.3919,0.0
690,32098611,0.3182,0.3182
691,8636654,0.0,0.5719
692,5875034,0.2732,-0.7506
693,18563580,0.0,0.0
694,19685467,0.0,0.0
695,33990019,0.0,0.0799
696,12558999,0.0,0.4767
697,33280938,0.6705,-0.5267
698,29079027,-0.296,0.0
699,2456030,-0.4767,0.6597
700,4485402,0.0,0.5106
701,2684671,-0.0772,0.5106
702,9074501,-0.6597,0.0
703,26716752,0.0,0.0
704,34907074,-0.5994,-0.3919
705,11190234,-0.1531,-0.743
706,4685642,0.5106,0.5106
707,7174075,0.0,0.0772
708,9497657,0.0,0.0
709,19918475,-0.5574,0.6249
710,168554,-0.1531,-0.4404
711,6217649,-0.4588,0.5719
712,14143414,-0.9517,-0.8779
713,3759173,-0.5106,-0.4404
714,16697151,0.0,0.3818
715,27281389,0.0,0.5307
716,4731904,0.6369,0.4404
717,26561992,0.0,0.4019
718,16744198,0.25,0.0
719,177735,-0.3818,0.8555
720,26536541,-0.3182,-0.5994
721,31762933,0.6705,0.4215
722,2156510,0.0,0.0516
723,12212399,0.4869,0.4404
724,4142291,-0.1779,0.0
725,21508247,0.6486,-0.926
726,29101425,0.0,-0.7964
727,24158175,-0.3182,0.0
728,24188674,0.6808,0.431
729,161915,0.4019,0.0
730,652432,0.0,-0.34
731,5604985,0.4019,-0.8942
732,28838608,-0.8591,-0.8591
733,32466495,-0.4215,0.8316
734,3130659,0.3182,0.2023
735,20329270,0.4215,0.4588
736,26449950,-0.5267,0.4767
737,4210812,0.0,-0.7003
738,1597802,0.4019,0.0
739,22209229,-0.7964,-0.7269
740,1405743,-0.1779,0.8074
741,4861305,0.6369,-0.0772
742,5720418,-0.7845,-0.5994
743,6426786,0.0,-0.7727
744,35412577,0.5106,0.4404
745,29616483,0.296,-0.5267
746,1157158,0.5574,0.0
747,33940717,-0.6705,0.8807
748,19025779,0.7845,-0.5423
749,33468851,-0.5106,0.7269
750,6212570,0.5095,-0.4939
751,9756837,0.0,0.0
752,9232950,0.4404,-0.765
753,10660190,-0.1531,0.4767
754,29881311,0.0258,0.0
755,20077388,0.0,0.8934
756,1271694,0.0,0.5719
757,14261075,-0.9538,-0.7717
758,9916550,0.0,0.0
759,5264560,0.6652,0.5106
760,22682411,0.5267,0.0
761,23607760,0.802,0.6369
762,3569886,0.0,-0.5423
763,33047576,0.0,0.8807
764,3012123,-0.3182,-0.4939
765,3208776,-0.9081,-0.027
766,32340407,0.0,-0.6808
767,13643392,0.0,0.0
768,11251743,0.5719,0.0
769,1166518,-0.3182,0.34
770,9644100,-0.6486,0.0
771,4019049,0.4404,-0.7269
772,6975303,-0.6486,-0.8126
773,479589,0.0,0.6808
774,20692099,-0.2944,0.7964
775,2367161,0.2023,0.0772
776,5924049,-0.8658,-0.4939
777,22634826,0.0,0.6808
778,12596008,-0.6486,-0.8074
779,34196805,-0.6369,-0.6369
780,18964317,-0.2023,0.5574
781,4448175,0.25,-0.128
782,15357779,0.4215,0.4019
783,33679627,-0.7351,0.0
784,24949170,0.4019,0.5106
785,3466113,-0.6124,-0.7866
786,12857448,0.296,-0.802
787,10224734,0.7269,0.7269
788,33594947,0.0,-0.4588
789,966552,-0.5994,0.0
790,5241676,-0.5994,-0.25
791,15639202,0.2964,0.3818
792,19905844,-0.2732,-0.0516
793,1663320,0.9312,-0.631
794,1303197,0.7269,0.5574
795,4512681,0.0,0.5267
796,23975295,-0.6597,0.296
797,2467280,0.0,0.0
798,7090669,0.0,0.5574
799,10432695,-0.7506,-0.128
800,6435145,-0.7184,0.0
801,2648856,-0.2263,0.5267
802,2338993,-0.8555,0.0
803,14640745,-0.7003,0.0258
804,31205051,0.802,-0.7469
805,17753400,0.5983,0.0
806,6937139,0.7717,0.8519
807,622993,0.0,0.5574
808,699336,0.7906,0.4767
809,21634467,-0.5709,-0.6908
810,29446866,-0.296,-0.3182
811,32199706,0.0,-0.5574
812,14143347,-0.3182,0.6908
813,28208601,0.0,0.0
814,26600812,-0.4404,0.6369
815,3229585,-0.9022,0.4215
816,15462142,-0.5423,0.6369
817,31156702,0.7964,-0.5574
818,28386057,-0.8779,0.0
819,5435938,0.2732,0.2732
820,31505539,0.2732,0.0
821,2206566,0.0,-0.5106
822,28764889,-0.4939,-0.4939
823,13049849,-0.4939,0.5106
824,14896191,0.0,0.0
825,180241,-0.296,0.0
826,2390554,-0.3818,-0.6249
827,1482950,-0.5423,0.0
828,31867162,0.0,-0.4019
829,30604129,0.128,0.128
830,4092144,0.5267,0.0
831,35119561,0.0,0.0
832,3019565,-0.2023,-0.8462
833,8283136,-0.4939,0.5574
834,545795,-0.3182,0.8979
835,22352229,-0.5574,0.4588
836,34927590,-0.8126,0.0
837,26297867,0.128,0.128
838,31229287,-0.6705,-0.5423
839,35785586,0.34,0.4215
840,8536802,-0.5994,-0.7003
841,10331139,0.0,-0.7964
842,3334667,0.0,-0.5994
843,19497060,0.0,0.0
844,19310258,-0.5994,-0.1901
845,32204201,0.0,-0.5267
846,24934813,0.6249,0.6249
847,32604160,0.0,0.5106
848,6699130,-0.6908,-0.6597
849,26470932,0.128,0.0
850,15139794,0.0,0.0
851,27665775,0.6486,0.6486
852,9266932,-0.4404,0.1779
853,32380648,0.0,0.0
854,16648109,0.5859,0.7096
855,8940854,0.0,-0.7096
856,31316750,0.3612,0.0
857,1001692,-0.624,0.4939
858,15105645,-0.2732,-0.6369
859,11975009,-0.6808,-0.6808
860,31235673,0.0,-0.079
861,12561001,-0.5574,0.0
862,20658736,-0.5267,-0.8834
863,289755,-0.6249,0.0
864,448814,0.5719,0.0
865,3253340,-0.5719,-0.3818
866,10071292,-0.7351,-0.6597
867,17570326,-0.6258,-0.6258
868,10479762,-0.1531,0.0
869,14399659,0.2023,0.2023
870,12835554,0.25,-0.6808
871,5562511,0.0,0.4168
872,12378414,0.3612,0.0
873,5725237,0.0,-0.5647
874,4451435,-0.5719,-0.6486
875,169202,0.0,0.0
876,2377695,0.7096,0.2023
877,3837132,0.25,0.0
