,movie_id,name,first_score,last_score,genre
313,12355679,Sabrina Goes to Rome,-0.6908,0.8741,Comedy
152,2731727,Vulgar,-0.743,-0.1027,Comedy
4784,13346268,Little Orbit the Astrodog and the Screechers from Outer Space,0.4939,-0.1027,Comedy
74,5120572,Savages,-0.5267,-0.296,Comedy
3127,30050508,Cloud 9,0.6124,0.6124,Comedy
3787,11339461,Pet Peeve,0.7717,-0.4404,Comedy
1329,2753408,Trojan War,-0.1531,0.0516,Comedy
1752,19787835,Ye Olde Minstrels,0.6249,0.5719,Comedy
1719,8341424,East Side Story,0.3818,0.4588,Comedy
1353,2598262,Murmur of the Heart,0.34,-0.2263,Comedy
4685,12355683,"Sabrina, Down Under",0.8271,0.4767,Comedy
4172,10596382,Do Aur Do Paanch,-0.6249,0.8271,Comedy
37,28822507,For the Love of Ada,0.891,0.891,Comedy
3731,8276181,Forget Paris,-0.7469,0.7351,Comedy
4545,32345990,Ziddi,0.7579,0.6705,Comedy
2879,23063745,My Girlfriend's Boyfriend,-0.4215,0.4019,Comedy
4254,24666418,The Disappearance of Haruhi Suzumiya,0.0772,0.7964,Comedy
2460,10979337,Live!,0.4753,0.296,Comedy
4799,7357270,The Dog Problem,0.3612,0.1901,Comedy
2139,8830696,Hatley High,-0.5994,0.9477,Comedy
1388,21188019,También de Dolor se Canta,-0.3612,0.6705,Comedy
4747,14492055,Copacabana,-0.3167,-0.1779,Comedy
1061,358243,Class,0.4588,-0.5023,Comedy
675,30517690,What a Beautiful Day,0.25,-0.09,Comedy
1288,11451211,Laughing Gas,-0.1027,-0.7269,Comedy
134,21426405,A Kiss From Mary Pickford,0.6369,0.4404,Comedy
3706,9779574,The Scarlet Pimpernel,-0.875,0.3182,Comedy
2177,2241842,"Lucía, Lucía",-0.34,-0.4215,Comedy
1634,7100264,The Karnival Kid,-0.4767,0.4588,Comedy
414,4401133,Smiley Face,0.024,-0.5267,Comedy
2622,9437888,Don't Give Up on Us,0.6666,0.3818,Comedy
1446,2043130,Moving Malcolm,-0.4019,0.4939,Comedy
1479,8984132,Perfect Game,0.4763,0.34,Comedy
1304,2380254,Shooting Fish,0.5267,0.7845,Comedy
4959,251877,King of Hearts,-0.4939,-0.6697,Comedy
4643,26660584,One Hysterical Night,-0.872,-0.872,Comedy
1468,156628,The Bad and the Beautiful,-0.296,0.5034,Comedy
4207,33028800,Argo,0.4019,-0.7783,Comedy
734,2676601,Dickie Roberts: Former Child Star,0.4926,0.5859,Comedy
2120,1395159,Clockstoppers,0.5473,0.5106,Comedy
2044,2379908,Switching Goals,0.1779,0.7269,Comedy
899,31269549,Judy Moody and the Not Bummer Summer,-0.204,0.6249,Comedy
2406,204809,A Chinese Ghost Story,-0.5423,0.4939,Comedy
793,149748,A Night at the Roxbury,0.5106,0.7269,Comedy
3070,3869329,Help!,-0.5267,0.7579,Comedy
48,4415958,Little Secrets,0.8074,0.5106,Comedy
2023,724551,À nous la liberté,-0.5106,-0.1027,Comedy
2823,11893853,Paperback Hero,0.5719,0.6908,Comedy
2784,24998748,Face,-0.7717,0.875,Comedy
1627,2737503,Soup to Nuts,0.1027,0.4019,Comedy
555,12872401,The Matchmaker,0.3612,0.0258,Comedy
2886,28388755,Nice Guy Johnny,0.1531,-0.1603,Comedy
2060,12466044,The Pink Chiquitas,0.296,-0.5574,Comedy
3966,15462344,Moordwijven,0.8074,0.3804,Comedy
3246,17114714,A New Wave,-0.6486,-0.4215,Comedy
559,9207788,Traci Townsend,0.8271,-0.0762,Comedy
2823,11893853,Paperback Hero,0.5719,0.6908,Comedy
352,496839,Chance,0.6486,0.5719,Comedy
2646,4711699,Good Advice,0.25,0.7579,Comedy
2921,19576286,Bussen,0.8074,0.3612,Comedy
3036,3552642,The Scorned,0.6597,0.6674,Comedy
2565,7445296,Her Night of Romance,-0.4019,0.5574,Comedy
2577,26724000,The Road to Hollywood,0.25,0.25,Comedy
5232,4147240,"Goodbye, New York",-0.8225,-0.5267,Comedy
1947,11741801,Surf II,0.4404,0.296,Comedy
1709,737803,Dumb & Dumber,0.9176,0.6808,Comedy
761,8691806,The Flapper,-0.6124,-0.6222,Comedy
2209,10970272,Catalina Caper,-0.4939,-0.0754,Comedy
3581,8697358,Crazy Stone,-0.0516,-0.1171,Comedy
1484,17291040,Cornman: American Vegetable Hero,0.3182,0.5574,Comedy
3150,26147476,Splendor,0.2023,0.3818,Comedy
1536,2339741,Ghosts Can't Do It,0.5574,-0.5719,Comedy
4424,17112291,Confessions of a Shopaholic,0.8126,0.4215,Comedy
5330,811602,"He's a Woman, She's a Man",0.2023,-0.2023,Comedy
4029,3477744,¡Vampiros en La Habana!,0.4767,0.2244,Comedy
3248,12674042,Ten Tall Men,-0.6908,-0.5423,Comedy
1469,17289439,The Pirates of Penzance,0.4939,0.7003,Comedy
2144,3448857,Mr. Magoo,-0.7574,-0.6808,Comedy
3866,26362054,Me and the Kid,0.2382,-0.296,Comedy
307,2122948,The Life and Death of Peter Sellers,0.6486,-0.4588,Comedy
3084,5512801,It Runs in the Family,0.0498,0.8201,Comedy
5118,401059,Rebel Rabbit,-0.3612,-0.4588,Comedy
5056,8208317,Shankar Dada Zindabad,0.3612,-0.5897,Comedy
3316,9084256,"Ispiritista: Itay, may moomoo!",-0.5574,-0.4767,Comedy
2108,1211776,Half a Loaf of Kung Fu,-0.5719,0.4019,Comedy
5024,5209057,Raja Kumarudu,0.4019,0.5106,Comedy
61,18520285,Miss Conception,-0.296,0.5719,Comedy
1461,30431126,Antique,0.7845,0.1531,Comedy
1082,27856647,Ponmuttayidunna Tharavu,0.6369,0.7906,Comedy
2569,34196448,Due Marines e un Generale,-0.7644,-0.7644,Comedy
4353,11390255,Night of The Hell Hamsters,0.2732,-0.6597,Comedy
5359,21320194,The Old Fashioned Way,0.6249,0.5719,Comedy
2629,103018,Heaven Can Wait,0.5994,0.8885,Comedy
1083,23510042,Time After Time,0.4404,0.3182,Comedy
1175,1328186,Female Trouble,-0.9382,-0.4019,Comedy
1934,15850590,If a Man Answers,0.5574,0.3716,Comedy
3486,7413271,Sundown: The Vampire in Retreat,0.7184,-0.9081,Comedy
805,10328139,The Brothers Bloom,0.872,0.8126,Comedy
4443,24970545,Go Trabi Go,0.7506,0.0258,Comedy
5371,3059075,Brain Donors,-0.5994,-0.3612,Comedy
5042,213401,No Man's Land,-0.5423,-0.4939,Comedy
2452,8735598,Crying... Silicon Tears,-0.3182,-0.5994,Comedy
3546,9074461,Toplo,0.0772,0.6407,Comedy
3882,31978798,Kisses for Breakfast,0.7351,-0.6124,Comedy
5474,28531923,Swapna Lokathe Balabhaskaran,-0.4767,-0.1531,Comedy
1624,362120,"Ladies and Gentlemen, The Fabulous Stains",-0.8402,0.5859,Comedy
4400,227291,The Hot Chick,0.5106,-0.5106,Comedy
912,4485134,Garbo Talks,-0.5719,-0.6369,Comedy
2737,7467793,Nothing But Life,0.4019,0.7579,Comedy
3532,4442483,Fatty Finn,0.7096,-0.0258,Comedy
2084,2236146,Modern Girls,0.7783,-0.0772,Comedy
2887,14452341,Bureau of Missing Persons,-0.7096,0.5719,Comedy
2955,4653208,Sgt. Kabukiman N.Y.P.D.,-0.6124,0.0516,Comedy
4043,4362261,Monster Night,-0.7269,-0.7269,Comedy
3921,7941624,Camping Cosmos,0.5106,0.9726,Comedy
225,4340003,Down to Earth,0.0258,0.4404,Comedy
2217,3061610,Brilliantovaya ruka,-0.5859,0.4588,Comedy
607,11176488,My Name Is Anthony Gonsalves,-0.8625,0.8442,Comedy
4312,5938502,Laud Weiner,0.0258,0.0258,Comedy
2058,14233645,Flat Foot Stooges,0.0772,0.3612,Comedy
4913,4424287,Freeze out,0.6249,0.7269,Comedy
486,5545800,Mannequin: On the Move,0.4215,-0.872,Comedy
5327,2867492,You Lucky Dog,0.25,0.5574,Comedy
430,31480409,Love Comes Lately,-0.296,0.34,Comedy
49,9307052,Bhool Bhulaiyaa,-0.6597,0.875,Comedy
2803,3830281,Mais où est donc passée la septième compagnie?,-0.7003,0.836,Comedy
5167,212671,So I Married an Axe Murderer,-0.6249,0.5719,Comedy
861,20428509,Nora's Hair Salon 2: A Cut Above,0.5859,0.5859,Comedy
652,22087976,A Knight for a Day,-0.3818,0.8658,Comedy
3499,10160801,The Man with the Rubber Head,0.3818,-0.5719,Comedy
4605,10931608,Let's Be Happy,-0.4767,0.5719,Comedy
1630,6545749,Zerophilia,0.0772,0.8316,Comedy
3484,7443317,Everyone But Japan Sinks,0.0258,-0.5267,Comedy
4046,30241871,Dead Men Tell,0.5423,-0.6369,Comedy
4804,871013,Sleepover,0.4019,-0.6369,Comedy
872,9052864,Body Jumper,-0.7717,-0.5994,Comedy
4093,856733,A Shot in the Dark,-0.6908,-0.3818,Comedy
131,11604193,Forsaking All Others,0.6369,0.5859,Comedy
4280,12284593,Bogus,-0.4767,0.2732,Comedy
2039,2171715,Jack Frost,0.4404,0.8658,Comedy
2975,6227263,Suffering Man's Charity,0.7175,0.2732,Comedy
3007,2621094,King of Comedy,-0.2263,0.3612,Comedy
475,7128657,The Brothers Solomon,0.4336,0.743,Comedy
1123,11151407,Baton Baton Mein,0.7783,0.9216,Comedy
1281,17516655,The Machine Girl,-0.3182,0.3612,Comedy
2900,22984649,I Sell The Dead,-0.8625,-0.3818,Comedy
4567,5477209,Saps at Sea,-0.34,-0.7003,Comedy
519,11963262,Margot at the Wedding,-0.1779,-0.3182,Comedy
799,30271101,"Peace, Love & Misunderstanding",-0.6124,-0.079,Comedy
2197,189776,Underground,-0.9062,-0.296,Comedy
4859,194693,Spy Kids 3-D: Game Over,0.4235,0.7783,Comedy
3419,25218335,The Petty Girl,0.5719,0.4215,Comedy
692,766846,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean",0.3182,-0.6908,Comedy
4541,1289049,Millions,-0.5994,0.4404,Comedy
4228,17841580,'Til There Was You,0.5859,0.0516,Comedy
1781,363255,Muriel's Wedding,-0.7906,-0.5106,Comedy
1236,10370634,The Hoax,0.4389,-0.34,Comedy
525,1681589,The Girl on the Bridge,-0.6908,-0.6705,Comedy
5311,2768210,Scorchers,0.5859,-0.4082,Comedy
1860,98991,Dogma,-0.4215,0.8074,Comedy
552,8513914,Hacks,-0.25,0.3612,Comedy
682,26015247,Witness,0.8176,-0.2732,Comedy
1431,6474370,Eat a Bowl of Tea,-0.2263,0.1406,Comedy
3034,4305002,Art School Confidential,0.1027,0.6124,Comedy
4421,20168100,The Wild World of Batwoman,0.5267,0.8225,Comedy
4867,25496370,Staten Island,-0.4588,-0.4588,Comedy
5256,277148,My Best Friend's Wedding,0.2732,0.7096,Comedy
2065,15234647,I Woke Up Early The Day I Died,-0.1531,-0.7845,Comedy
4538,12276195,Starrbooty,0.3182,0.5574,Comedy
4834,9261448,The Tiger Makes Out,-0.5267,-0.1531,Comedy
2013,3654841,"Kiss Me, Stupid",-0.4588,0.5719,Comedy
4224,28149658,Shameless,0.296,0.7357,Comedy
565,8804073,"Please, Not Now!",0.4215,0.5994,Comedy
1728,19685666,Practical Jokers,0.0258,0.25,Comedy
2464,23123057,Fanfan,0.296,0.836,Comedy
3761,30578319,Bailey's Billion$,0.8176,0.945,Comedy
2593,636056,Twenty Bucks,0.3612,-0.34,Comedy
4806,2634920,Forbidden City Cop,0.6486,-0.7184,Comedy
1309,13921056,Situation Hopeless... But Not Serious,-0.6249,0.3182,Comedy
2025,5138762,Battlefield Baseball,0.25,0.8834,Comedy
3976,3907857,Six Shooter,-0.7717,-0.7184,Comedy
5450,10692147,His Trysting Place,0.1531,0.5789,Comedy
2004,5945470,Dil,0.5423,0.5106,Comedy
319,29676959,Love by Request,0.8934,-0.6249,Comedy
1433,2571423,Tyler Perry's Madea's Family Reunion,0.1027,0.1027,Comedy
1280,15313145,The Fantasticks,0.7906,0.9504,Comedy
2759,295757,Mystery Men,0.8248,-0.0772,Comedy
5112,6256750,My Big Fat Independent Movie,-0.7579,-0.7003,Comedy
4182,18650739,29th Street,0.4215,0.765,Comedy
5286,3383231,Reefer Madness,-0.6908,0.6908,Comedy
1142,44366,Where the Heart Is,-0.2732,0.5563,Comedy
3805,689490,Birthday Girl,-0.3612,-0.2732,Comedy
1436,3680813,101 Reykjavík,0.296,0.7906,Comedy
2420,1365985,Bob & Carol & Ted & Alice,0.9595,0.802,Comedy
3231,1660909,Operation Dumbo Drop,0.3612,0.4019,Comedy
4193,584014,Steamboat Bill Jr.,0.4404,0.3818,Comedy
562,5016546,Movie Crazy,-0.3008,0.7469,Comedy
4689,7742799,Sai Lor Fah,0.743,0.0258,Comedy
5376,26361837,Housekeeping,-0.6705,0.4215,Comedy
2294,1118809,Crocodile Dundee II,0.5574,0.3612,Comedy
1474,32359190,Waltz of the Toreadors,0.6369,0.6486,Comedy
2495,11588549,Our Man in Havana,0.5859,0.8807,Comedy
5226,3170435,The Boatniks,0.7717,-0.128,Comedy
5302,6642464,Stand Up and Cheer!,0.5574,-0.5267,Comedy
286,5566931,Three Ages,0.6369,0.5859,Comedy
4157,2245922,The Paleface,-0.34,0.8126,Comedy
2650,8114232,Buck Privates Come Home,-0.1531,0.3595,Comedy
2485,5164749,The Young Ones,0.4939,0.3612,Comedy
5043,16913484,Sharp Shooters,0.6124,0.5574,Comedy
3261,844320,The Libertine,0.3612,-0.6124,Comedy
5213,946305,What About Bob?,-0.7269,-0.2732,Comedy
4022,1362026,The Smallest Show on Earth,0.3182,-0.1779,Comedy
4589,2060829,One Man Band,0.25,0.3612,Comedy
2217,3061610,Brilliantovaya ruka,-0.5859,0.4588,Comedy
4775,1934018,Grumpy Old Men,0.4767,0.4199,Comedy
4268,5604917,Bacon Grabbers,-0.25,-0.5574,Comedy
1360,6114445,Cash and Carry,-0.3818,0.296,Comedy
2501,11695691,The Jolly Boys' Last Stand,0.9413,0.9413,Comedy
5202,10068900,Daffy The Commando,-0.9186,-0.5106,Comedy
1539,17873069,I'd Rather Be Rich,0.3612,0.7178,Comedy
3666,22228712,The Man Who Was Sherlock Holmes,0.25,0.4019,Comedy
2309,854942,Freeway,-0.4767,0.4588,Comedy
2427,6688421,Nobody's Perfect,0.5106,-0.2263,Comedy
3023,14204820,Steal Wool,-0.1779,0.4215,Comedy
4585,8351318,Khao Chon Kai,0.0772,0.9152,Comedy
592,8763119,Back to the Woods,-0.5719,0.3818,Comedy
711,2575025,Cat Soup,-0.7089,0.3612,Comedy
867,2768565,Police Story 2,-0.9186,0.296,Comedy
2849,9932514,Maid to Order,0.7351,0.872,Comedy
2,18188932,Up and Down,-0.872,-0.6369,Comedy
881,25479657,New Delhi,0.1154,-0.128,Comedy
1005,5501911,A Fine Mess,0.0516,0.8446,Comedy
5154,10498826,Five on the Black Hand Side,0.3612,0.3612,Comedy
5218,17759980,Otis,0.4019,0.2023,Comedy
1122,164754,Lilo & Stitch,-0.3612,0.4019,Comedy
1128,16796753,Havana Widows,0.6808,0.3182,Comedy
2496,5560593,The Puffy Chair,0.4767,0.4019,Comedy
4520,31567568,Down Terrace,-0.5106,-0.2878,Comedy
5299,4933146,My Super Ex-Girlfriend,-0.6652,-0.4215,Comedy
200,255858,Johnny English,0.4767,-0.34,Comedy
4435,27474133,Just My Luck,0.4019,0.2023,Comedy
5171,13755733,Machine Head,-0.4404,-0.0772,Comedy
1770,28926759,Friends and Neighbours,-0.3818,-0.3818,Comedy
5231,6600698,Rainbow War,0.2732,-0.0772,Comedy
5319,2010173,Return to the Batcave: The Misadventures of Adam and Burt,-0.872,-0.4588,Comedy
1607,4933884,Mr and Mrs Khiladi,0.7096,-0.4404,Comedy
5167,212671,So I Married an Axe Murderer,-0.6249,0.5719,Comedy
5053,9179200,Topaze,0.6486,0.6486,Comedy
918,483727,The Court Jester,-0.0258,-0.4226,Comedy
2009,12594852,Atraco a las tres,-0.8779,-0.5013,Comedy
2183,7529425,Piriyadha Varam Vendum,0.8074,0.7227,Comedy
2933,1330877,A Dirty Shame,-0.7579,-0.3182,Comedy
4419,31424950,Goodbye Love,-0.2023,-0.2023,Comedy
1298,18206216,Nothin' 2 Lose,0.765,0.7845,Comedy
5106,19410544,Five Golden Hours,0.7351,-0.6486,Comedy
3899,36244504,Tower of Love,0.3818,0.3818,Comedy
4070,9690225,The Strongest Man in the World,-0.5574,0.0516,Comedy
2397,905483,Chopper,0.5106,-0.1901,Comedy
1584,12567618,Tomboy,0.4215,0.4215,Comedy
220,8681206,"It's Trad, Dad!",0.743,0.7184,Comedy
4476,16368206,Paul Blart: Mall Cop,-0.2716,0.3612,Comedy
2680,5212120,It Happens Every Spring,-0.5574,-0.0516,Comedy
2102,8677111,In China They Eat Dogs,-0.7717,-0.34,Comedy
4616,22407961,Bring it On: Fight to the Finish,-0.0516,0.5106,Comedy
4360,25452802,72 Tenants of Prosperity,0.4767,0.1779,Comedy
1398,164401,Arthur,0.4215,0.4404,Comedy
5163,5579651,Bad Company,-0.9371,0.7579,Comedy
4376,19271071,Golmaal,0.3612,-0.1779,Comedy
1119,22537025,Plaza Suite,0.5994,-0.6705,Comedy
2215,2267635,How to Murder Your Wife,0.9517,0.1531,Comedy
4719,5109530,Beverly Hills Brats,0.3612,-0.5798,Comedy
2509,2056466,The Animal,0.6369,0.5994,Comedy
3666,22228712,The Man Who Was Sherlock Holmes,0.25,0.4019,Comedy
3849,33188670,A Crush on You,0.3612,0.3612,Comedy
2005,13393215,Imagine That,0.796,0.5423,Comedy
4076,5001692,Golmaal: Fun Unlimited,0.4215,0.7579,Comedy
1797,31855039,The Prince and the Surfer,0.6486,0.4939,Comedy
2000,1480748,House Party 3,0.8225,0.9081,Comedy
3236,3282957,The Main Event,0.2732,0.2238,Comedy
1362,10845420,Saved by the Bell: Hawaiian Style,0.7783,0.3818,Comedy
2690,917854,For the Birds,0.5106,-0.3612,Comedy
5074,16987772,The Home Teachers,0.296,-0.7003,Comedy
1733,20989675,Deliciosa Sinvergüenza,0.128,0.128,Comedy
3335,4499305,The Navigator,0.3612,0.128,Comedy
1431,6474370,Eat a Bowl of Tea,-0.2263,0.1406,Comedy
1062,6416597,The Milky Way,0.4404,0.7845,Comedy
4502,2638184,Big Business,-0.34,0.6124,Comedy
519,11963262,Margot at the Wedding,-0.1779,-0.3182,Comedy
318,1260100,Student Bodies,-0.6486,-0.91,Comedy
2558,24624834,Saturday Morning,-0.8225,-0.8225,Comedy
5201,20479465,Oye Lucky! Lucky Oye!,0.8993,-0.2732,Comedy
4905,1400602,The Twins Effect,-0.8074,0.4939,Comedy
5446,1510273,Be Cool,0.9022,0.5859,Comedy
1187,7644867,L.A. Without a Map,-0.6908,-0.34,Comedy
3809,1380361,View from the Top,-0.7506,0.4588,Comedy
3118,4859540,Lord of the Beans,0.4019,0.6597,Comedy
108,5264560,Blades of Glory,0.6652,0.5106,Comedy
454,27329757,Au Revoir Taipei,0.3818,0.7717,Comedy
4615,5315438,Creature from the Haunted Sea,-0.5859,-0.6597,Comedy
539,14615533,Wham Bam Slam,-0.4215,0.4404,Comedy
1638,27487563,Oliviero Rising,-0.4939,-0.4939,Comedy
1914,33502433,The Silver Linings Playbook,-0.3182,0.25,Comedy
170,12404324,Checking Out,-0.1779,-0.4215,Comedy
5112,6256750,My Big Fat Independent Movie,-0.7579,-0.7003,Comedy
3767,26188661,Live Wires,-0.4019,-0.0516,Comedy
4644,2506848,Dummy,-0.34,0.7906,Comedy
1927,8710784,Only You,-0.4019,0.25,Comedy
4566,26192837,Bowery Bombshell,0.4588,-0.6486,Comedy
3226,9661361,Pardners,-0.6705,0.3612,Comedy
3311,27807569,Excited,-0.0772,0.8479,Comedy
1004,4636143,Nala Damayanthi,0.5423,0.6908,Comedy
2404,3395527,Mickey's Magical Christmas: Snowed in at the House of Mouse,0.1779,0.481,Comedy
2381,6000525,Sailor Beware,0.4767,0.5719,Comedy
3498,19205177,Ladies Who Do,-0.296,0.4019,Comedy
4773,11871069,Schlock,0.296,0.25,Comedy
636,15239088,Private Buckaroo,0.4019,0.0459,Comedy
4604,26208121,The Good Guy,0.8658,0.8481,Comedy
2493,24334645,Get Low,-0.296,0.743,Comedy
310,17996335,What's Your Raashee?,0.3818,0.5574,Comedy
3306,6172917,Greedy,0.0516,0.3182,Comedy
5064,6492614,The Odd Couple,-0.431,0.5106,Comedy
1635,24383650,The Blue Mansion,-0.8555,-0.6908,Comedy
3012,12982972,Bedlam in Paradise,-0.4767,-0.3818,Comedy
1645,19664001,This Other Eden,-0.8555,-0.7269,Comedy
3871,14788012,A Thousand and One Nights,0.128,0.5719,Comedy
1368,8485902,Pinocchio,-0.4939,0.34,Comedy
2622,9437888,Don't Give Up on Us,0.6666,0.3818,Comedy
3528,32046760,A Holiday Engagement,-0.1779,0.886,Comedy
1283,258732,The American President,0.4215,0.4215,Comedy
5028,4708827,The World is Hot Enough,-0.296,0.3612,Comedy
3495,29050251,Chakkara Muthu,-0.4767,0.9118,Comedy
5174,24564673,Qué Hombre tan Sin Embargo,-0.6808,-0.6808,Comedy
3659,1855172,Pocket Money,-0.25,-0.34,Comedy
1948,3493976,Traveller's Joy,-0.5267,-0.5267,Comedy
2330,4608195,Get up!,0.6808,-0.4588,Comedy
4000,29346238,Neither Seen Nor Recognized,0.0258,0.128,Comedy
5154,10498826,Five on the Black Hand Side,0.3612,0.3612,Comedy
924,8848174,Marigold,0.1901,0.9118,Comedy
2084,2236146,Modern Girls,0.7783,-0.0772,Comedy
5238,14437776,All the World's a Stooge,0.4939,-0.4215,Comedy
2867,28005392,"Oh, Men! Oh, Women!",0.5106,0.5106,Comedy
3723,5689382,Tit for Tat,0.4019,0.7579,Comedy
4426,4417478,"Rally 'Round the Flag, Boys!",0.0258,-0.1779,Comedy
3158,20845534,Mortadelo & Filemon: The Big Adventure,-0.25,0.743,Comedy
421,2903798,The Bodyguard,-0.3182,-0.25,Comedy
2111,14405752,Bunny O'Hare,-0.4767,0.5859,Comedy
1494,6337456,Love 101,0.6369,-0.0258,Comedy
4913,4424287,Freeze out,0.6249,0.7269,Comedy
4556,5916068,Chathikkatha Chanthu,-0.6908,0.2732,Comedy
4040,2019025,Desperately Seeking Susan,0.0772,-0.4019,Comedy
20,25588342,Hot Millions,-0.5106,-0.5994,Comedy
4381,2183017,The Accidental Spy,-0.5574,0.3612,Comedy
994,20524806,Juke Joint,-0.5423,0.8674,Comedy
2669,1655618,The Apple Dumpling Gang,-0.2732,0.5719,Comedy
3426,13726036,Fatty's Plucky Pup,-0.6712,0.6249,Comedy
2239,31327794,Hotel Transylvania,0.4404,0.6808,Comedy
3404,27015463,Love in a Puff,-0.4588,0.5994,Comedy
5284,19897219,I Soferina,0.5574,0.2732,Comedy
572,18908777,Holiday Camp,0.4019,0.624,Comedy
4222,598397,Shaun of the Dead,-0.296,0.2023,Comedy
1120,26250950,The Last Hurrah,0.4019,0.6808,Comedy
844,73392,Chan Is Missing,-0.2263,-0.0258,Comedy
1480,2768141,Free Jimmy,-0.7096,-0.4133,Comedy
4648,13227518,The Engagement Ring,0.1027,0.1531,Comedy
1204,14734726,Quiz Whizz,0.5859,-0.8201,Comedy
4968,30516304,Long Pigs,-0.9231,-0.6249,Comedy
5442,24731835,RoboGeisha,-0.5994,0.5574,Comedy
1612,20671864,Looking for Love,-0.1601,0.6597,Comedy
80,28148325,Mort & Phil. Mission: Save Earth,-0.7964,0.5927,Comedy
1618,9110934,Buddy Buddy,-0.9612,-0.3182,Comedy
4723,29380609,Lloyd the Conqueror,0.0516,0.8313,Comedy
148,565879,The Incredibles,0.765,-0.872,Comedy
3158,20845534,Mortadelo & Filemon: The Big Adventure,-0.25,0.743,Comedy
5098,1482832,Freebie and The Bean,0.4215,-0.4215,Comedy
5088,7417696,A Little Soap and Water,-0.128,0.6705,Comedy
3782,8223535,The Runaway Bus,-0.5994,0.3818,Comedy
710,10862322,King Solomon's Mines,-0.3182,0.8126,Comedy
878,28293855,Turning 30,0.9325,0.875,Comedy
753,21385847,Before You Say I Do,0.3612,0.4939,Comedy
4245,592297,The Girl Next Door,0.7003,0.5719,Comedy
2449,2542332,Serial Lover,0.296,-0.2263,Comedy
2077,16388403,American Raspberry,-0.8176,-0.4767,Comedy
3458,5297163,In God We Tru$t,0.2732,0.5574,Comedy
2762,7357205,Daddy-Long-Legs,-0.5859,0.5106,Comedy
4969,10048256,Chor Machaaye Shor,-0.7506,0.6369,Comedy
1633,7939594,Great Guns,0.4019,-0.1531,Comedy
190,8835205,Comfort and Joy,0.5859,0.5719,Comedy
4215,20688153,Astérix at the Olympic Games,0.8658,-0.7506,Comedy
1369,17955901,The Richest Cat in the World,-0.5994,-0.6486,Comedy
3058,3628560,Catch-22,-0.5994,-0.1027,Comedy
4044,15721612,The best Movie,0.8074,0.4215,Comedy
2564,22261980,Ah kai na 'moun antras,-0.6249,0.3612,Comedy
3028,113464,Hannah and Her Sisters,0.4019,-0.3182,Comedy
5200,542202,Strictly Ballroom,0.8126,0.4215,Comedy
3679,14204108,Double or Mutton,-0.1779,0.4404,Comedy
68,19730179,Me and Dad's New Wife,-0.1027,0.34,Comedy
156,8982202,Marriage on the Rocks,-0.2263,-0.7003,Comedy
112,12596008,Dark Heaven,-0.6486,-0.8074,Comedy
2486,3078987,Carry On Girls,-0.6249,0.0772,Comedy
4228,17841580,'Til There Was You,0.5859,0.0516,Comedy
4384,9313886,Fever Pitch,0.4019,0.875,Comedy
5452,9957228,Viva Erotica,0.4019,0.7606,Comedy
4194,16645800,Steamboat Round the Bend,-0.3612,-0.3612,Comedy
1923,12521881,Cluny Brown,-0.5994,0.5563,Comedy
1040,6049239,Hot Lead and Cold Feet,-0.4939,-0.6597,Comedy
2639,19937593,The Amorous Mis-Adventures of Casanova,-0.1779,0.4019,Comedy
5370,625714,The Big Kahuna,0.5994,-0.296,Comedy
2291,9114950,Fight Club - Members Only,0.4767,-0.128,Comedy
5243,14574346,Circus Angel,0.1779,0.0772,Comedy
2126,9162180,Kremmen: The Movie,0.9259,0.4215,Comedy
1770,28926759,Friends and Neighbours,-0.3818,-0.3818,Comedy
267,3903941,God Is Great and I'm Not,-0.5255,0.3182,Comedy
2346,4112888,Stick It,-0.5423,0.4588,Comedy
296,1980268,The Girls of Pleasure Island,-0.2732,0.5318,Comedy
2161,32792131,Emotional Backgammon,-0.4215,-0.1531,Comedy
3346,3004194,The Business,0.4601,-0.4215,Comedy
116,14640745,Of Cash and Hash,-0.7003,0.0258,Comedy
189,23824827,Zonad,-0.4939,0.5106,Comedy
1597,12595562,Mamá cumple cien años,-0.7717,-0.8249,Comedy
1771,23013129,Bhagyadevatha,0.743,0.2732,Comedy
2627,26183012,Green Light,-0.5574,-0.296,Comedy
5179,14058109,The Strange Case of the End of Civilization as We Know It,0.0258,0.296,Comedy
3225,17477023,A Self Made Hero,0.7693,0.872,Comedy
4714,9618457,Lucky Miles,-0.3182,0.0422,Comedy
2696,1223386,Nowhere,-0.5859,0.0772,Comedy
497,8949714,Year of the Dog,0.6369,-0.2023,Comedy
896,2856157,"Dude, Where's the Party?",-0.1531,0.4019,Comedy
270,26387200,Last of the Living,-0.34,0.9042,Comedy
5104,7998882,Gold Raiders,0.2023,0.25,Comedy
2035,27265721,Monte Carlo,0.9246,0.6808,Comedy
1633,7939594,Great Guns,0.4019,-0.1531,Comedy
1094,3807682,Confessions of a Window Cleaner,0.7184,-0.1759,Comedy
2757,1729455,Ninne Pelladutha,0.8316,0.1779,Comedy
875,1940533,"Oh, God!",0.6486,0.6369,Comedy
4814,5453739,The Computer Wore Tennis Shoes,0.4767,0.5994,Comedy
2147,31665207,Double Deal,0.8442,0.1531,Comedy
4339,652445,Armour of God II: Operation Condor,0.3182,-0.5251,Comedy
4514,1888906,What?,-0.7579,-0.5423,Comedy
4633,1775698,"Jamón, jamón",0.5994,-0.7506,Comedy
